ret,stdev,strategy
0.059936046236262974,0.0843485501617908,long_only
0.05483293389943128,0.10147166488110275,long_only
0.09901551703439247,0.15867496609599901,long_only
0.07255371303126547,0.08732340044524382,long_only
0.07987633516060715,0.12368551526328475,long_only
0.08044233297029693,0.1320763732959318,long_only
0.08379850534967828,0.13135430360370898,long_only
0.06772763753201229,0.10500353643024628,long_only
0.07546392090804635,0.10248655327713226,long_only
0.08941240874403307,0.13711966592249455,long_only
0.10755277910818997,0.19234792946897203,long_only
0.08195775238368537,0.11109294548690914,long_only
0.049603293612163854,0.09805674744678725,long_only
0.07070471682519959,0.07500590687907659,long_only
0.11401419059015884,0.2148729970026622,long_only
0.07145439112094858,0.08727874457629178,long_only
0.09268488315834042,0.15886403602863677,long_only
0.08581042035026998,0.12344040677362189,long_only
0.06626382200613051,0.08536992618415545,long_only
0.07259878855076943,0.11750718008226892,long_only
0.05356721413810413,0.07445274094976606,long_only
0.08848502139421242,0.12433663502987356,long_only
0.0584642195145542,0.051339710392438336,long_only
0.07414112133257883,0.11887956540895367,long_only
0.101390154633275,0.17082760631622612,long_only
0.08489880974181861,0.1128071222956943,long_only
0.06551780467979305,0.07691824764638382,long_only
0.07119081685194194,0.08910234709389815,long_only
0.052646863468035994,0.052101531776185976,long_only
0.07996176485215088,0.12948383374526867,long_only
0.09483646081379268,0.1458846888626973,long_only
0.0548108123573684,0.07631061828026563,long_only
0.08053569485059181,0.14275046587750057,long_only
0.08010078674853624,0.10074929225929641,long_only
0.08202127100296797,0.10360755121257205,long_only
0.08446318777696817,0.12058144359075763,long_only
0.09864927478958695,0.15716295098876454,long_only
0.06960416225493041,0.08041592444007754,long_only
0.0946193393737383,0.1402981486105191,long_only
0.07261610836820255,0.11863183529011768,long_only
